Object,A,B,C,GraspedDimension,Rigidity,Roundness,Mass,Shape,Type,Task,Force,Constraint,Class,Duration,OppType,PIP,Grasp,Grasp_group,Task_group,Power palm add 3-5,Power palm abd 2-5,Power palm add 2-5,Power pad abd 2,Power pad abd 2-3,Power pad abd 2-4,Intermediate abd 2,Intermediate add 2,Intermediate add 3,Precision pad abd 2,Precision pad abd 2-3,Precision pad abd 2-4,Precision pad abd 2-5,Precision pad add 2-5,Precision side abd 3,platform
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,15.84,Side,Intermediate,adduction,Intermediate abd 2,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,13.92,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.6,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,7.76,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.64,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,3.16,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.0,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.36,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.68,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.48,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,4.48,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.52,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,9.96,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,3.68,Pad,Precision,tripod,Precision pad abd 2-3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.04,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,4.07,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.48,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.68,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,24.644000000000002,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.72,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.76,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,6.08,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,3.72,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.76,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.64,Pad,Precision,tripod,Precision pad abd 2-3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.1,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.48,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.88,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.76,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.12,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.28,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.8,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.2,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,6.68,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,3.28,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,5.36,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,24.52,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.4,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,17.48,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,28.04,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.2,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.56,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.28,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.56,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.68,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.48,Side,Intermediate,lateral pinch,Intermediate add 2,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,3.64,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.24,Side,Intermediate,stick,Intermediate add 2,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.44,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,3.64,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.52,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,4.52,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,5.72,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,7.16,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,5.56,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.32,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.48,Side,Intermediate,stick,Intermediate add 2,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.32,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.8,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,3.72,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,4.44,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.52,Palm,Power,adducted thumb,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.44,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.44,Side,Intermediate,stick,Intermediate add 2,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.6,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.12,Side,Intermediate,stick,Intermediate add 2,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.04,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.64,Side,Intermediate,lateral tripod,Intermediate add 3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.4,Palm,Power,medium wrap,Power palm abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.88,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.16,Side,Intermediate,stick,Intermediate add 2,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.48,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,2.52,Palm,Power,light tool,Power palm add 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,1.32,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,holding tool,weight,uuu,hold,0.2,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,holding,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,picking up,weight,uuu,hold,2.0,Side,Intermediate,lateral pinch,Intermediate add 2,picking up,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,0.88,Side,Intermediate,lateral pinch,Intermediate add 2,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,30.08,Palm,Power,light tool,Power palm add 2-5,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,3.44,Palm,Power,medium wrap,Power palm abd 2-5,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,0.96,Side,Intermediate,lateral pinch,Intermediate add 2,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,17.72,Palm,Power,medium wrap,Power palm abd 2-5,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,9.72,Palm,Power,light tool,Power palm add 2-5,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,4.71,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,arranging object,weight,uuu,hold,6.72,Palm,Power,medium wrap,Power palm abd 2-5,arranging,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,turning handle,interaction,rxx,use,2.88,Side,Intermediate,lateral tripod,Intermediate add 3,turning,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,moving object,weight,uuu,hold,4.9,Side,Intermediate,lateral pinch,Intermediate add 2,moving,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
calipers,15.0,2.5,0.7,b/c,rigid,non-round,171.0,bladed,irregular,moving object,weight,uuu,hold,4.5,Palm,Power,medium wrap,Power palm abd 2-5,moving,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
calculator,15.0,12.0,1.0,b,rigid,non-round,65.0,oblate,short prism,using calculator,interaction,txx,use,1.0,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,using,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
calculator,15.0,12.0,1.0,b,rigid,non-round,65.0,oblate,short prism,holding tool,weight,uuu,hold,2.0,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,holding,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
calculator,15.0,12.0,1.0,b,rigid,non-round,65.0,oblate,short prism,holding tool,weight,uuu,hold,0.56,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,holding,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
calculator,15.0,12.0,1.0,b,rigid,non-round,65.0,oblate,short prism,arranging object,weight,uuu,hold,1.04,Pad,Precision,precision disk,Precision pad abd 2-5,arranging,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
calculator,15.0,12.0,1.0,b,rigid,non-round,65.0,oblate,short prism,moving object,weight,uuu,hold,0.98,Pad,Precision,precision disk,Precision pad abd 2-5,moving,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
calculator,15.0,12.0,1.0,b,rigid,non-round,65.0,oblate,short prism,moving object,weight,uuu,hold,2.1,Pad,Precision,precision disk,Precision pad abd 2-5,moving,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
calculator,15.0,12.0,1.0,b,rigid,non-round,65.0,oblate,short prism,moving object,weight,uuu,hold,1.0,Side,Intermediate,lateral pinch,Intermediate add 2,moving,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,2.0,Pad,Power,sphere-3 finger,Power pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,55.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,2.0,Pad,Precision,quadpod,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,2.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,3.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,4.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,51.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,2.0,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,1.0,Pad,Precision,thumb-4 finger,Precision pad abd 2-5,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,4.0,Pad,Precision,thumb-2 finger,Precision pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,2.0,Pad,Precision,tripod,Precision pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,1.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,3.0,Pad,Precision,tripod,Precision pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,1.0,Pad,Precision,tripod,Precision pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,14.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,8.0,Pad,Precision,thumb-3 finger,Precision pad abd 2-4,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,4.0,Pad,Precision,tripod,Precision pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle at work,weight,utt,use,5.0,Pad,Precision,tripod,Precision pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
small plastic squeeze bottle,12.5,4.0,4.0,b/c,squeezable,a,135.0,prolate,cylinder,aiming bottle,weight,utt,use,2.0,Pad,Precision,tripod,Precision pad abd 2-3,aiming,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
